Date,VIX
2003/12/26,17.45
2003/12/27,17.322248048050906
2003/12/28,17.055098401168074
2003/12/29,17.09
2003/12/30,17.68
2003/12/31,18.31
2004/01/01,18.417240377117068
2004/01/02,18.22
2004/01/03,18.043484360505015
2004/01/04,17.845028535945705
2004/01/05,17.49
2004/01/06,16.73
2004/01/07,15.5
2004/01/08,15.61
2004/01/09,16.75
2004/01/10,16.834154841866372
2004/01/11,16.412804903216127
2004/01/12,16.82
2004/01/13,18.04
2004/01/14,16.75
2004/01/15,15.56
2004/01/16,15
2004/01/17,15.071391754710405
2004/01/18,15.438586184787459
2004/01/19,15.638987522470783
2004/01/20,15.21
2004/01/21,14.34
2004/01/22,14.71
2004/01/23,14.84
2004/01/24,14.627123440727859
2004/01/25,14.42661657288309
2004/01/26,14.55
2004/01/27,15.35
2004/01/28,16.78
2004/01/29,17.14
2004/01/30,16.63
2004/01/31,16.509300967728976
2004/02/01,16.78801766336083
2004/02/02,17.11
2004/02/03,17.34
2004/02/04,17.87
2004/02/05,17.71
2004/02/06,16
2004/02/07,15.470373967015295
2004/02/08,15.984490412901287
2004/02/09,16.39
2004/02/10,15.94
2004/02/11,15.39
2004/02/12,15.31
2004/02/13,15.58
2004/02/14,15.66220505536796
2004/02/15,15.55328493499743
2004/02/16,15.412722347128188
2004/02/17,15.4
2004/02/18,15.59
2004/02/19,15.8
2004/02/20,16.04
2004/02/21,16.234368805696622
2004/02/22,16.32979162899443
2004/02/23,16.29
2004/02/24,15.9
2004/02/25,14.93
2004/02/26,14.83
2004/02/27,14.55
2004/02/28,14.248046748929218
2004/02/29,14.169576584337598
2004/03/01,14.44
2004/03/02,14.86
2004/03/03,14.55
2004/03/04,14.4
2004/03/05,14.48
2004/03/06,14.778794690886405
2004/03/07,15.243458270815506
2004/03/08,15.79
2004/03/09,16.6
2004/03/10,18.67
2004/03/11,20.67
2004/03/12,18.3
2004/03/13,17.926067772239406
2004/03/14,19.660501201079487
2004/03/15,21.13
2004/03/16,20.34
2004/03/17,18.11
2004/03/18,18.53
2004/03/19,19.15
2004/03/20,20.22340167059978
2004/03/21,21.34029199471865
2004/03/22,21.58
2004/03/23,20.67
2004/03/24,19.81
2004/03/25,17.88
2004/03/26,17.33
2004/03/27,17.146555906570985
2004/03/28,16.8652803982279
2004/03/29,16.5
2004/03/30,16.28
2004/03/31,16.74
2004/04/01,16.65
2004/04/02,15.64
2004/04/03,14.953821122327751
2004/04/04,14.78833492967542
2004/04/05,14.97
2004/04/06,15.32
2004/04/07,15.76
2004/04/08,16.26
2004/04/09,15.70467161602854
2004/04/10,14.641764039179892
2004/04/11,14.142974442741298
2004/04/12,15.28
2004/04/13,17.26
2004/04/14,15.62
2004/04/15,15.74
2004/04/16,14.94
2004/04/17,14.25023837326144
2004/04/18,14.366876013011565
2004/04/19,15.42
2004/04/20,16.67
2004/04/21,15.6
2004/04/22,14.61
2004/04/23,14.01
2004/04/24,14.040679328537363
2004/04/25,14.445034541406136
2004/04/26,14.77
2004/04/27,15.07
2004/04/28,16.29
2004/04/29,16.6
2004/04/30,17.19
2004/05/01,17.2316840992428
2004/05/02,16.84445280804553
2004/05/03,16.62
2004/05/04,16.55
2004/05/05,15.77
2004/05/06,17.05
2004/05/07,18.13
2004/05/08,19.173905700403015
2004/05/09,19.935925653652966
2004/05/10,19.77
2004/05/11,18.57
2004/05/12,18.14
2004/05/13,18.86
2004/05/14,18.47
2004/05/15,18.776082289068007
2004/05/16,19.614323825237538
2004/05/17,19.96
2004/05/18,19.33
2004/05/19,18.93
2004/05/20,18.67
2004/05/21,18.49
2004/05/22,18.893047226089113
2004/05/23,19.128791724866744
2004/05/24,18.08
2004/05/25,15.96
2004/05/26,15.97
2004/05/27,15.28
2004/05/28,15.5
2004/05/29,16.024930761147086
2004/05/30,16.412721396011893
2004/05/31,16.544151332870754
2004/06/01,16.3
2004/06/02,16.08
2004/06/03,17.03
2004/06/04,16.78
2004/06/05,16.287043606606105
2004/06/06,15.87536503968157
2004/06/07,15.39
2004/06/08,15.01
2004/06/09,15.39
2004/06/10,15.04
2004/06/11,15.04
2004/06/12,15.63516866637539
2004/06/13,16.217184044984837
2004/06/14,16.07
2004/06/15,15.05
2004/06/16,14.79
2004/06/17,15.15
2004/06/18,14.99
2004/06/19,15.167505113967762
2004/06/20,15.473049203581217
2004/06/21,15.26
2004/06/22,14.31
2004/06/23,13.98
2004/06/24,14.81
2004/06/25,15.19
2004/06/26,15.570724032926472
2004/06/27,15.96143021927936
2004/06/28,16.07
2004/06/29,15.47
2004/06/30,14.34
2004/07/01,15.2
2004/07/02,15.08
2004/07/03,15.193489340963378
2004/07/04,15.746790940073097
2004/07/05,16.259197069146268
2004/07/06,16.25
2004/07/07,15.81
2004/07/08,16.2
2004/07/09,15.78
2004/07/10,15.361966958558126
2004/07/11,15.152757716944155
2004/07/12,14.96
2004/07/13,14.46
2004/07/14,13.76
2004/07/15,14.71
2004/07/16,14.34
2004/07/17,14.721677057218916
2004/07/18,15.491410230579993
2004/07/19,15.17
2004/07/20,14.17
2004/07/21,16.41
2004/07/22,15.75
2004/07/23,16.5
2004/07/24,17.397071686798323
2004/07/25,17.66145480433394
2004/07/26,17.3
2004/07/27,16.55
2004/07/28,16.15
2004/07/29,15.68
2004/07/30,15.32
2004/07/31,15.025474969080301
2004/08/01,14.958324149733649
2004/08/02,15.37
2004/08/03,16.03
2004/08/04,16.21
2004/08/05,18.32
2004/08/06,19.34
2004/08/07,19.80636132877847
2004/08/08,19.79688087779586
2004/08/09,18.89
2004/08/10,17.47
2004/08/11,18.04
2004/08/12,19.08
2004/08/13,17.98
2004/08/14,17.350652015597277
2004/08/15,17.45860369979021
2004/08/16,17.57
2004/08/17,17.02
2004/08/18,16.23
2004/08/19,16.96
2004/08/20,16
2004/08/21,15.553676033154185
2004/08/22,15.798663572940175
2004/08/23,15.88
2004/08/24,15.33
2004/08/25,14.98
2004/08/26,14.91
2004/08/27,14.71
2004/08/28,14.855209294976717
2004/08/29,15.217588412184027
2004/08/30,15.44
2004/08/31,15.29
2004/09/01,14.91
2004/09/02,14.28
2004/09/03,13.91
2004/09/04,13.811247965543668
2004/09/05,13.870873436261117
2004/09/06,13.990062188848007
2004/09/07,14.07
2004/09/08,14.06
2004/09/09,14.01
2004/09/10,13.76
2004/09/11,13.461269657717846
2004/09/12,13.235589657957647
2004/09/13,13.17
2004/09/14,13.56
2004/09/15,14.64
2004/09/16,14.39
2004/09/17,14.03
2004/09/18,14.322653369049862
2004/09/19,14.720110549700145
2004/09/20,14.43
2004/09/21,13.66
2004/09/22,14.74
2004/09/23,14.8
2004/09/24,14.28
2004/09/25,14.340003149678097
2004/09/26,14.672942559638003
2004/09/27,14.62
2004/09/28,13.83
2004/09/29,13.21
2004/09/30,13.34
2004/10/01,12.75
2004/10/02,12.437323699075435
2004/10/03,12.69404661717505
2004/10/04,13.41
2004/10/05,13.95
2004/10/06,13.28
2004/10/07,14.5
2004/10/08,15.05
2004/10/09,14.938241237921842
2004/10/10,14.703086580636475
2004/10/11,14.71
2004/10/12,15.05
2004/10/13,15.42
2004/10/14,16.43
2004/10/15,15.04
2004/10/16,14.095167936204765
2004/10/17,14.164689754262579
2004/10/18,14.71
2004/10/19,15.13
2004/10/20,14.85
2004/10/21,14.54
2004/10/22,15.28
2004/10/23,16.01922190662735
2004/10/24,16.441026378439616
2004/10/25,16.58
2004/10/26,16.39
2004/10/27,15.72
2004/10/28,15.39
2004/10/29,16.27
2004/10/30,16.552834951436736
2004/10/31,16.301933114606907
2004/11/01,16.27
2004/11/02,16.18
2004/11/03,14.04
2004/11/04,13.97
2004/11/05,13.84
2004/11/06,13.726577464678078
2004/11/07,13.766380974211978
2004/11/08,13.8
2004/11/09,13.61
2004/11/10,13.08
2004/11/11,13.04
2004/11/12,13.33
2004/11/13,13.514321126337464
2004/11/14,13.522977406512876
2004/11/15,13.38
2004/11/16,13.21
2004/11/17,13.21
2004/11/18,12.98
2004/11/19,13.5
2004/11/20,13.689957730369988
2004/11/21,13.414741355286074
2004/11/22,12.97
2004/11/23,12.67
2004/11/24,12.72
2004/11/25,12.752919430499714
2004/11/26,12.79
2004/11/27,12.948465613809237
2004/11/28,13.157670154744492
2004/11/29,13.3
2004/11/30,13.24
2004/12/01,12.97
2004/12/02,12.98
2004/12/03,12.96
2004/12/04,12.852055223069648
2004/12/05,12.852515649915357
2004/12/06,13.19
2004/12/07,13.67
2004/12/08,13.19
2004/12/09,12.88
2004/12/10,12.76
2004/12/11,12.58466439764592
2004/12/12,12.452678910681682
2004/12/13,12.54
2004/12/14,12.73
2004/12/15,12.35
2004/12/16,12.27
2004/12/17,11.95
2004/12/18,11.84091062341218
2004/12/19,11.89639554236722
2004/12/20,11.83
2004/12/21,11.55
2004/12/22,11.45
2004/12/23,11.23
2004/12/24,11.270546851741482
2004/12/25,11.558106143337143
2004/12/26,11.909112363264233
2004/12/27,12.14
2004/12/28,12
2004/12/29,11.62
2004/12/30,12.56
2004/12/31,13.29
2005/01/01,13.761500159260319
2005/01/02,14.047282571391191
2005/01/03,14.08
2005/01/04,13.98
2005/01/05,14.09
2005/01/06,13.58
2005/01/07,13.49
2005/01/08,13.3995345376545
2005/01/09,13.250733915356786
2005/01/10,13.23
2005/01/11,13.19
2005/01/12,12.56
2005/01/13,12.84
2005/01/14,12.43
2005/01/15,11.987926291855201
2005/01/16,11.842310851021455
2005/01/17,12.000539984676982
2005/01/18,12.47
2005/01/19,13.18
2005/01/20,13.83
2005/01/21,14.36
2005/01/22,14.736060179921653
2005/01/23,14.86696843004107
2005/01/24,14.65
2005/01/25,14.06
2005/01/26,13.44
2005/01/27,13.24
2005/01/28,13.24
2005/01/29,13.306177834080124
2005/01/30,13.243175902299447
2005/01/31,12.82
2005/02/01,12.03
2005/02/02,11.66
2005/02/03,11.79
2005/02/04,11.21
2005/02/05,11.151797556565741
2005/02/06,11.534498412306586
2005/02/07,11.73
2005/02/08,11.6
2005/02/09,12
2005/02/10,11.51
2005/02/11,11.43
2005/02/12,11.531220023079866
2005/02/13,11.580847749577321
2005/02/14,11.52
2005/02/15,11.27
2005/02/16,11.1
2005/02/17,11.77
2005/02/18,11.18
2005/02/19,11.224503808649366
2005/02/20,12.028234281158547
2005/02/21,12.897847613088453
2005/02/22,13.14
2005/02/23,12.39
2005/02/24,11.57
2005/02/25,11.49
2005/02/26,11.727202946084171
2005/02/27,11.984820013318519
2005/02/28,12.08
2005/03/01,12.04
2005/03/02,12.5
2005/03/03,12.93
2005/03/04,11.94
2005/03/05,11.546100786526612
2005/03/06,11.867312988791454
2005/03/07,12.26
2005/03/08,12.4
2005/03/09,12.7
2005/03/10,12.49
2005/03/11,12.8
2005/03/12,12.679992167426994
2005/03/13,12.318392538307904
2005/03/14,12.39
2005/03/15,13.15
2005/03/16,13.49
2005/03/17,13.29
2005/03/18,13.14
2005/03/19,13.056509677869535
2005/03/20,13.151375510131595
2005/03/21,13.61
2005/03/22,14.27
2005/03/23,14.06
2005/03/24,13.42
2005/03/25,12.916212559933472
2005/03/26,12.732696512621253
2005/03/27,12.975332208998408
2005/03/28,13.75
2005/03/29,14.49
2005/03/30,13.64
2005/03/31,14.02
2005/04/01,14.09
2005/04/02,14.142784337522205
2005/04/03,14.232449471262568
2005/04/04,14.11
2005/04/05,13.68
2005/04/06,13.15
2005/04/07,12.33
2005/04/08,12.62
2005/04/09,12.963295978532033
2005/04/10,12.815762091863341
2005/04/11,11.98
2005/04/12,11.3
2005/04/13,13.31
2005/04/14,14.53
2005/04/15,17.74
2005/04/16,19.364850236333037
2005/04/17,18.732865220067307
2005/04/18,16.56
2005/04/19,14.96
2005/04/20,16.92
2005/04/21,14.41
2005/04/22,15.38
2005/04/23,15.838679977745905
2005/04/24,15.10800928432694
2005/04/25,14.62
2005/04/26,14.91
2005/04/27,14.87
2005/04/28,16.86
2005/04/29,15.31
2005/04/30,14.433197527215444
2005/05/01,14.79766657132512
2005/05/02,15.12
2005/05/03,14.53
2005/05/04,13.85
2005/05/05,13.98
2005/05/06,14.05
2005/05/07,13.59265681460597
2005/05/08,13.214821840200614
2005/05/09,13.75
2005/05/10,14.91
2005/05/11,14.45
2005/05/12,16.12
2005/05/13,16.32
2005/05/14,16.23629037447406
2005/05/15,16.173080770344384
2005/05/16,15.68
2005/05/17,14.57
2005/05/18,13.63
2005/05/19,13.32
2005/05/20,13.14
2005/05/21,13.08777188768978
2005/05/22,13.07757083628589
2005/05/23,12.95
2005/05/24,12.69
2005/05/25,12.58
2005/05/26,12.24
2005/05/27,12.15
2005/05/28,12.551815692511614
2005/05/29,13.146611205798168
2005/05/30,13.528101116185638
2005/05/31,13.29
2005/06/01,12.36
2005/06/02,11.84
2005/06/03,12.15
2005/06/04,12.363742577097405
2005/06/05,12.35268998865778
2005/06/06,12.28
2005/06/07,12.39
2005/06/08,12.7
2005/06/09,12.08
2005/06/10,11.96
2005/06/11,11.847182041825175
2005/06/12,11.667033978486643
2005/06/13,11.65
2005/06/14,11.79
2005/06/15,11.46
2005/06/16,11.15
2005/06/17,11.48
2005/06/18,11.7295336244908
2005/06/19,11.710579887488379
2005/06/20,11.47
2005/06/21,11.08
2005/06/22,11.05
2005/06/23,12.13
2005/06/24,12.18
2005/06/25,12.427904903859227
2005/06/26,12.786936386235817
2005/06/27,12.52
2005/06/28,11.58
2005/06/29,11.77
2005/06/30,12.04
2005/07/01,11.4
2005/07/02,10.93874073099018
2005/07/03,10.904045006526616
2005/07/04,11.187326778799745
2005/07/05,11.68
2005/07/06,12.27
2005/07/07,12.49
2005/07/08,11.45
2005/07/09,11.006800989199462
2005/07/10,11.176860210370993
2005/07/11,11.28
2005/07/12,10.95
2005/07/13,10.84
2005/07/14,10.81
2005/07/15,10.33
2005/07/16,10.299103396790802
2005/07/17,10.607426316495078
2005/07/18,10.77
2005/07/19,10.45
2005/07/20,10.23
2005/07/21,10.97
2005/07/22,10.52
2005/07/23,10.380215890157867
2005/07/24,10.735954715258277
2005/07/25,11.1
2005/07/26,10.99
2005/07/27,10.36
2005/07/28,10.52
2005/07/29,11.57
2005/07/30,12.224010511328611
2005/07/31,12.323059174212954
2005/08/01,12.08
2005/08/02,11.75
2005/08/03,11.83
2005/08/04,12.52
2005/08/05,12.48
2005/08/06,12.808560111060654
2005/08/07,13.303207390120859
2005/08/08,13.21
2005/08/09,12.4
2005/08/10,12.38
2005/08/11,12.42
2005/08/12,12.74
2005/08/13,12.393596795764953
2005/08/14,11.893742398621876
2005/08/15,12.26
2005/08/16,13.52
2005/08/17,13.3
2005/08/18,13.42
2005/08/19,13.42
2005/08/20,13.47760342968958
2005/08/21,13.549739457081271
2005/08/22,13.42
2005/08/23,13.34
2005/08/24,14.17
2005/08/25,13.73
2005/08/26,13.72
2005/08/27,13.619833339994251
2005/08/28,13.425104140184718
2005/08/29,13.52
2005/08/30,13.65
2005/08/31,12.6
2005/09/01,13.15
2005/09/02,13.57
2005/09/03,13.708947331757173
2005/09/04,13.676658922446435
2005/09/05,13.431041051912482
2005/09/06,12.93
2005/09/07,12.52
2005/09/08,12.93
2005/09/09,11.98
2005/09/10,11.248669813338823
2005/09/11,11.194834486347546
2005/09/12,11.65
2005/09/13,12.39
2005/09/14,12.91
2005/09/15,12.49
2005/09/16,11.22
2005/09/17,10.937103262483152
2005/09/18,11.502775423440543
2005/09/19,12.14
2005/09/20,12.64
2005/09/21,13.79
2005/09/22,13.33
2005/09/23,12.96
2005/09/24,12.97780772300332
2005/09/25,13.09036038831467
2005/09/26,13.04
2005/09/27,12.76
2005/09/28,12.63
2005/09/29,12.24
2005/09/30,11.92
2005/10/01,11.867101256295822
2005/10/02,12.062983861659308
2005/10/03,12.46
2005/10/04,13.2
2005/10/05,14.55
2005/10/06,14.96
2005/10/07,14.59
2005/10/08,14.698719827076603
2005/10/09,15.185753573477866
2005/10/10,15.55
2005/10/11,15.63
2005/10/12,16.22
2005/10/13,16.47
2005/10/14,14.87
2005/10/15,13.737984156564794
2005/10/16,13.704480333175061
2005/10/17,14.67
2005/10/18,15.33
2005/10/19,13.5
2005/10/20,16.11
2005/10/21,16.13
2005/10/22,15.393410860609873
2005/10/23,14.96244613211987
2005/10/24,14.74
2005/10/25,14.53
2005/10/26,14.59
2005/10/27,16.02
2005/10/28,14.25
2005/10/29,13.641482948238945
2005/10/30,14.506956787558952
2005/10/31,15.32
2005/11/01,14.85
2005/11/02,13.48
2005/11/03,13
2005/11/04,13.17
2005/11/05,13.245198653314395
2005/11/06,13.178074817548827
2005/11/07,13.1
2005/11/08,13.08
2005/11/09,12.8
2005/11/10,11.9
2005/11/11,11.63
2005/11/12,11.773156672676864
2005/11/13,12.02181987985658
2005/11/14,12.18
2005/11/15,12.23
2005/11/16,12.26
2005/11/17,11.25
2005/11/18,11.12
2005/11/19,11.180053426797748
2005/11/20,11.08223463396913
2005/11/21,10.82
2005/11/22,10.6
2005/11/23,10.96
2005/11/24,10.979864427126302
2005/11/25,10.88
2005/11/26,11.134082523009805
2005/11/27,11.566660356546173
2005/11/28,11.84
2005/11/29,11.89
2005/11/30,12.06
2005/12/01,11.24
2005/12/02,11.01
2005/12/03,11.244983255509569
2005/12/04,11.540653619714233
2005/12/05,11.6
2005/12/06,11.52
2005/12/07,12.18
2005/12/08,12.21
2005/12/09,11.69
2005/12/10,11.459939402066398
2005/12/11,11.482226672879598
2005/12/12,11.47
2005/12/13,11.11
2005/12/14,10.48
2005/12/15,10.73
2005/12/16,10.68
2005/12/17,10.844315437395672
2005/12/18,11.19327530524171
2005/12/19,11.38
2005/12/20,11.19
2005/12/21,10.81
2005/12/22,10.29
2005/12/23,10.27
2005/12/24,10.630285321220601
2005/12/25,11.116192286379647
2005/12/26,11.504003108348869
2005/12/27,11.57
2005/12/28,11.35
2005/12/29,11.61
2005/12/30,12.07
2005/12/31,12.060103031654332
2006/01/01,11.688070803913137
2006/01/02,11.274503174215376
2006/01/03,11.14
2006/01/04,11.37
2006/01/05,11.31
2006/01/06,11
2006/01/07,10.987058512544866
2006/01/08,11.140852471569142
2006/01/09,11.13
2006/01/10,10.86
2006/01/11,10.94
2006/01/12,11.2
2006/01/13,11.23
2006/01/14,11.19549967711195
2006/01/15,11.236180738295724
2006/01/16,11.443771430331637
2006/01/17,11.91
2006/01/18,12.25
2006/01/19,11.98
2006/01/20,14.56
2006/01/21,15.703599828341723
2006/01/22,15.051839184988605
2006/01/23,13.929999999999998
2006/01/24,13.31
2006/01/25,12.87
2006/01/26,12.42
2006/01/27,11.97
2006/01/28,11.725507513525441
2006/01/29,11.828170315114246
2006/01/30,12.39
2006/01/31,12.95
2006/02/01,12.36
2006/02/02,13.23
2006/02/03,12.96
2006/02/04,12.530462534726562
2006/02/05,12.524183568189782
2006/02/06,13.04
2006/02/07,13.59
2006/02/08,12.83
2006/02/09,13.12
2006/02/10,12.87
2006/02/11,13.147861417546245
2006/02/12,13.633955189119396
2006/02/13,13.35
2006/02/14,12.25
2006/02/15,12.31
2006/02/16,11.48
2006/02/17,12.01
2006/02/18,12.672071886963547
2006/02/19,12.944229857538085
2006/02/20,12.84927289934358
2006/02/21,12.41
2006/02/22,11.88
2006/02/23,11.87
2006/02/24,11.46
2006/02/25,11.044887783010825
2006/02/26,11.004672092710706
2006/02/27,11.59
2006/02/28,12.34
2006/03/01,11.54
2006/03/02,11.72
2006/03/03,11.96
2006/03/04,12.224392009795897
2006/03/05,12.52660701938763
2006/03/06,12.74
2006/03/07,12.66
2006/03/08,12.32
2006/03/09,12.68
2006/03/10,11.85
2006/03/11,11.490746189737672
2006/03/12,11.589280935224878
2006/03/13,11.37
2006/03/14,10.74
2006/03/15,11.35
2006/03/16,11.98
2006/03/17,12.12
2006/03/18,12.053775674445193
2006/03/19,11.919510831871637
2006/03/20,11.79
2006/03/21,11.62
2006/03/22,11.21
2006/03/23,11.17
2006/03/24,11.19
2006/03/25,11.179914436218448
2006/03/26,11.234450450462518
2006/03/27,11.46
2006/03/28,11.58
2006/03/29,10.95
2006/03/30,11.57
2006/03/31,11.39
2006/04/01,11.378449901576847
2006/04/02,11.600351018550215
2006/04/03,11.57
2006/04/04,11.14
2006/04/05,11.13
2006/04/06,11.45
2006/04/07,12.26
2006/04/08,12.340319609672783
2006/04/09,12.028709889859888
2006/04/10,12.19
2006/04/11,13
2006/04/12,12.76
2006/04/13,12.38
2006/04/14,12.547781472743013
2006/04/15,12.963478049252934
2006/04/16,13.137435601136389
2006/04/17,12.58
2006/04/18,11.4
2006/04/19,11.32
2006/04/20,11.64
2006/04/21,11.59
2006/04/22,11.579465570361364
2006/04/23,11.6680168713768
2006/04/24,11.75
2006/04/25,11.75
2006/04/26,11.76
2006/04/27,11.84
2006/04/28,11.59
2006/04/29,11.889170573430032
2006/04/30,12.442488165981615
2006/05/01,12.54
2006/05/02,11.99
2006/05/03,11.99
2006/05/04,11.86
2006/05/05,11.62
2006/05/06,11.624238225374416
2006/05/07,11.809127703977373
2006/05/08,12
2006/05/09,11.99
2006/05/10,11.78
2006/05/11,12.49
2006/05/12,14.19
2006/05/13,14.928176956808256
2006/05/14,14.565929944951051
2006/05/15,13.570000000000002
2006/05/16,13.35
2006/05/17,16.26
2006/05/18,16.99
2006/05/19,17.18
2006/05/20,17.246228942620665
2006/05/21,17.320395593537143
2006/05/22,17.72
2006/05/23,18.26
2006/05/24,17.36
2006/05/25,15.5
2006/05/26,14.26
2006/05/27,15.029709540922614
2006/05/28,16.965773532147683
2006/05/29,18.648950757298913
2006/05/30,18.66
2006/05/31,16.44
2006/06/01,14.52
2006/06/02,14.32
2006/06/03,14.897233300940735
2006/06/04,15.755082383159499
2006/06/05,16.65
2006/06/06,17.34
2006/06/07,17.8
2006/06/08,18.35
2006/06/09,18.12
2006/06/10,17.96431799444102
2006/06/11,18.69392408855203
2006/06/12,20.96
2006/06/13,23.81
2006/06/14,21.46
2006/06/15,15.9
2006/06/16,17.25
2006/06/17,18.79449315415645
2006/06/18,18.71636315099841
2006/06/19,17.83
2006/06/20,16.69
2006/06/21,15.52
2006/06/22,15.88
2006/06/23,15.89
2006/06/24,15.547282976355739
2006/06/25,15.32603098717573
2006/06/26,15.62
2006/06/27,16.4
2006/06/28,15.79
2006/06/29,13.03
2006/06/30,13.08
2006/07/01,13.244948964306703
2006/07/02,12.999223969371583
2006/07/03,13.05
2006/07/04,13.764482656351205
2006/07/05,14.15
2006/07/06,13.65
2006/07/07,13.97
2006/07/08,14.460033111046815
2006/07/09,14.578155253847427
2006/07/10,14.02
2006/07/11,13.14
2006/07/12,14.49
2006/07/13,17.79
2006/07/14,18.05
2006/07/15,18.067790741016424
2006/07/16,18.463173691157476
2006/07/17,18.64
2006/07/18,17.74
2006/07/19,15.55
2006/07/20,16.21
2006/07/21,17.4
2006/07/22,17.103974035015753
2006/07/23,15.920222565904481
2006/07/24,14.98
2006/07/25,14.85
2006/07/26,14.62
2006/07/27,14.94
2006/07/28,14.33
2006/07/29,14.111120360345877
2006/07/30,14.44953753509746
2006/07/31,14.95
2006/08/01,15.05
2006/08/02,14.34
2006/08/03,14.46
2006/08/04,14.34
2006/08/05,14.515776208944391
2006/08/06,14.939675643183715
2006/08/07,15.23
2006/08/08,15.23
2006/08/09,15.2
2006/08/10,14.46
2006/08/11,14.3
2006/08/12,14.45636689370333
2006/08/13,14.53461939340687
2006/08/14,14.26
2006/08/15,13.42
2006/08/16,12.41
2006/08/17,12.24
2006/08/18,11.64
2006/08/19,11.556927078818468
2006/08/20,11.929287555250841
2006/08/21,12.22
2006/08/22,12.19
2006/08/23,12.4
2006/08/24,12.4
2006/08/25,12.31
2006/08/26,12.206392016020077
2006/08/27,12.141148599167034
2006/08/28,12.18
2006/08/29,12.28
2006/08/30,12.22
2006/08/31,12.31
2006/09/01,11.96
2006/09/02,11.606992916490224
2006/09/03,11.516916559795492
2006/09/04,11.815881923203014
2006/09/05,12.63
2006/09/06,13.74
2006/09/07,13.88
2006/09/08,13.16
2006/09/09,13.029479741386838
2006/09/10,13.2321783801174
2006/09/11,12.99
2006/09/12,11.92
2006/09/13,11.18
2006/09/14,11.55
2006/09/15,11.76
2006/09/16,11.690152150085678
2006/09/17,11.611092138052554
2006/09/18,11.78
2006/09/19,11.98
2006/09/20,11.39
2006/09/21,12.25
2006/09/22,12.59
2006/09/23,12.64220790331506
2006/09/24,12.536548820133927
2006/09/25,12.12
2006/09/26,11.53
2006/09/27,11.58
2006/09/28,11.72
2006/09/29,11.98
2006/09/30,12.30971847020143
2006/10/01,12.557663412021665
2006/10/02,12.57
2006/10/03,12.24
2006/10/04,11.86
2006/10/05,11.98
2006/10/06,11.56
2006/10/07,11.442460123507264
2006/10/08,11.617425472216414
2006/10/09,11.68
2006/10/10,11.52
2006/10/11,11.62
2006/10/12,11.09
2006/10/13,10.75
2006/10/14,10.573640000468224
2006/10/15,10.624100037928256
2006/10/16,11.09
2006/10/17,11.73
2006/10/18,11.34
2006/10/19,10.9
2006/10/20,10.63
2006/10/21,10.748300914098133
2006/10/22,11.024257090314734
2006/10/23,11.08
2006/10/24,10.78
2006/10/25,10.66
2006/10/26,10.56
2006/10/27,10.8
2006/10/28,11.087834175243803
2006/10/29,11.249437602963917
2006/10/30,11.2
2006/10/31,11.1
2006/11/01,11.51
2006/11/02,11.42
2006/11/03,11.16
2006/11/04,11.057493547370052
2006/11/05,11.086302707297808
2006/11/06,11.16
2006/11/07,11.09
2006/11/08,10.75
2006/11/09,11.01
2006/11/10,10.79
2006/11/11,10.755690325353871
2006/11/12,10.898188471307535
2006/11/13,10.86
2006/11/14,10.5
2006/11/15,10.31
2006/11/16,10.16
2006/11/17,10.05
2006/11/18,10.025485424566924
2006/11/19,10.02695241908441
2006/11/20,9.97
2006/11/21,9.9
2006/11/22,10.14
2006/11/23,10.361256104716345
2006/11/24,10.73
2006/11/25,11.451211033855353
2006/11/26,12.148468105040036
2006/11/27,12.3
2006/11/28,11.62
2006/11/29,10.83
2006/11/30,10.91
2006/12/01,11.66
2006/12/02,11.80690233554655
2006/12/03,11.477968262983431
2006/12/04,11.23
2006/12/05,11.27
2006/12/06,11.33
2006/12/07,12.67
2006/12/08,12.07
2006/12/09,11.242782275422966
2006/12/10,10.823544512593898
2006/12/11,10.71
2006/12/12,10.65
2006/12/13,10.18
2006/12/14,9.97
2006/12/15,10.05
2006/12/16,10.32846352644586
2006/12/17,10.595537501706717
2006/12/18,10.6
2006/12/19,10.3
2006/12/20,10.26
2006/12/21,10.53
2006/12/22,11.36
2006/12/23,11.953579725792231
2006/12/24,12.108517777898832
2006/12/25,11.864196941056019
2006/12/26,11.26
2006/12/27,10.64
2006/12/28,10.99
2006/12/29,11.56
2006/12/30,12.07713342014858
2006/12/31,12.470729559735654
2007/01/01,12.653758989248438
2007/01/02,12.539192279174149
2007/01/03,12.04
2007/01/04,11.51
2007/01/05,12.14
2007/01/06,12.42846606319679
2007/01/07,12.237097090053812
2007/01/08,12
2007/01/09,11.91
2007/01/10,11.47
2007/01/11,10.87
2007/01/12,10.15
2007/01/13,9.97810121418122
2007/01/14,10.256271111168894
2007/01/15,10.62880545257212
2007/01/16,10.74
2007/01/17,10.59
2007/01/18,10.85
2007/01/19,10.4
2007/01/20,10.326685430341406
2007/01/21,10.61762015133443
2007/01/22,10.77
2007/01/23,10.34
2007/01/24,9.89
2007/01/25,11.22
2007/01/26,11.13
2007/01/27,11.10562131135591
2007/01/28,11.388656119752314
2007/01/29,11.45
2007/01/30,10.96
2007/01/31,10.42
2007/02/01,10.31
2007/02/02,10.08
2007/02/03,10.062829922775386
2007/02/04,10.271193138285104
2007/02/05,10.55
2007/02/06,10.65
2007/02/07,10.32
2007/02/08,10.44
2007/02/09,11.1
2007/02/10,11.841982267949117
